,index,text,label
224,229," Now @push@ hard, said the doctor to the woman.
youdao: 现在 用力 推 ， 医生 对 女人 说 。
google:   现在 用力 ， 医生 对 女人 说 。
opus: 现在 用力 推 , 医生 对 那个 女人 说
group_1:
ref:现在用力推,医生对那个女人说。
group_2:
ref:现在用力@推@,医生对女人说。
group_3:
ref:现在用力“推”,医生对那个女人说。",
225,217,"The military forces managed to @recapture@ the fort.
youdao: 军队 设法 夺回 了 堡垒 。
google: 军队 设法 夺回 了 堡垒 。
opus: 军队 设法 夺回 了 堡垒 。
group_1:
ref:军队再次捕获堡垒。
group_2:
ref:军队设法@重新夺回@堡垒。
group_3:
ref:军队设法“夺回”了堡垒。",
226,53,"They @bind@ their books in leather.
youdao: 他们 用 皮革 装订 书 。
google: 他们 用 皮革 装订 书籍 。
opus: 他们 把 书装 在 皮革 里
group_1:
ref:他们用皮革捆绑书。
group_2:
ref:他们用皮革@装订@书籍。
group_3:
ref:他们用皮革“装订”书籍。",
227,147,"They plan to @uproot@ the vine that has spread all over the garden.
youdao: 他们 计划 把 遍布 花园 的 藤蔓 连根拔起 。
google: 他们 计划 连根拔起 遍布整个 花园 的 藤蔓 。
opus: 他们 打算 拔掉   散布 在 花园 的 藤树
group_1:
ref:他们计划连根拔起遍布花园的藤蔓。
group_2:
ref:他们计划把遍布花园的藤蔓@连根拔起@。
group_3:
ref:他们计划把遍布花园的藤蔓“连根拔起”。",
228,241,"@spray@ the wall with paint.
youdao: 把 墙 喷上 油漆 。
google: 用 油漆 喷墙 。
opus: 用 油漆 喷刷 墙壁 。
group_1:
ref:用油漆喷刷墙壁。
group_2:
ref:把墙@喷上@油漆。
group_3:
ref:把墙“喷上”油漆。",
229,306,"The brothers @sell@ shoes.
youdao: 兄弟俩 是 卖 鞋 的 。
google: 兄弟俩 卖鞋 。
opus: 兄弟 们 卖 鞋
group_1:
ref:兄弟们卖鞋。
group_2:
ref:兄弟俩是@卖@鞋的。
group_3:
ref:兄弟俩是“卖”鞋的。",
230,107,"@lay@ the books on the table.
youdao: 把 书 放在 桌子 上 。
google: 把 书 放在 桌子 上 。
opus: 把 书 放在 桌子 上 。
group_1:
ref:把书放在桌子上。
group_2:
ref:把书@放在@桌子上。
group_3:
ref:把书“放在”桌子上。",
231,109,"The baby @talks@ already.
youdao: 宝宝 已经 会 说话 了 。
google: 宝宝 已经 会 说话 了 。
opus: 宝宝 已经 说话 了 。
group_1:
ref:宝宝已经会说话了。
group_2:
ref:宝宝已经会@说话@了。
group_3:
ref:宝宝已经“会说话”了。",
232,60,"T. Boone Pickens @raided@ many large companies.
youdao: 布恩 · 皮 肯斯 突袭 了 许多 大 公司 。
google: T .   Boone   Pickens   搜查 了 许多 大 公司 。
opus: T .   Boone   Pickens 袭击 了 许多 大 公司 。
group_1:
ref:布恩皮肯斯突然袭击了很多大公司。
group_2:
ref:t.boone pickens@突然搜查@了许多大公司。
group_3:
ref:布恩·皮肯斯“突击搜查”了许多大公司。",
233,315,"The boy @kicked@ the dog.
youdao: 男孩 踢 狗 。
google: 男孩 踢 了 狗 一脚 。
opus: 男孩 踢 了 狗 。
group_1:
ref:男孩踢了狗。
group_2:
ref:男孩@踢了@狗。
group_3:
ref:男孩“踢”了狗。",
234,61,"He and his sons haven't @communicated@ for years.
youdao: 他 和 儿子 们 已经 多年 没有 联系 了 。
google: 他 和 他 的 儿子 们 已经 多年 没有 联系 了 。
opus: 他 和 他 的 儿子 已经 好几年 没有 联系 了
group_1:
ref:他和他的儿子们已经很多年没有通讯了。
group_2:
ref:他和儿子们已经多年没有@联系@了。
group_3:
ref:他和他的儿子们已经多年没有“联系”了。",
235,135,"She @molded@ the rice balls carefully.
youdao: 她 小心翼翼 地 做饭 团 。
google: 她 小心翼翼 地 模塑 着 饭团 。
opus: 她 仔细 地 塑造 了 米 球 。
group_1:
ref:她小心翼翼地用模子制作饭团。
group_2:
ref:她小心翼翼德@用模具制作@饭团。
group_3:
ref:她小心翼翼地“做着”饭团。",
236,169,"Great heat can @ignite@ almost any dry matter.
youdao: 高温 几乎 可以 点燃 任何 干 物质 。
google: 高温 几乎 可以 点燃 任何 干 物质 。
opus: 大 热能 能 点燃 几乎 所有 干 物质
group_1:
ref:高温几乎可以点燃任何干物质。
group_2:
ref:高温几乎可以@点燃@任何物质。
group_3:
ref:高温几乎可以“点燃”任何干物质。",
237,270,"The tugboat @tugged@ the freighter into the harbor.
youdao: 拖船 把 货船 拖进 港口 。
google: 拖船 把 货轮 拖进 了 港口 。
opus: 拖船 把 货船 拖进 港口
group_1:
ref:拖船把划船拖进了港口。
group_2:
ref:拖船把货船@拖@进港口。
group_3:
ref:拖船将货轮“拖进”港口。",
238,287,"The needle @pricked@ his skin.
youdao: 针扎 了 他 的 皮肤 。
google: 针刺 破 了 他 的 皮肤 。
opus: 针刺 伤 了 他 的 皮肤
group_1:
ref:针扎了他的皮肤。
group_2:
ref:针@扎@进了他的皮肤。
group_3:
ref:针“刺破”了他的皮肤。",
239,219,"The sailors decided to @tack@ the boat.
youdao: 水手 们 决定 把 船系 上 斜帆 。
google: 水手 们 决定 改变方向 。
opus: 水手 们 决定 把 船装 好
group_1:
ref:水手们决定把船固定住。
group_2:
ref:水手们决定在船上@系帆索@。
group_3:
ref:水手们决定“改变”船的“方向”。",
240,320,"The pirates @raided@ the coastal villages regularly.
youdao: 海盗 经常 袭击 沿海 的 村庄 。
google: 海盗 经常 袭击 沿海 村庄 。
opus: 海盗 经常 袭击 沿海 村庄 。
group_1:
ref:海盗经常突然袭击沿海的村庄 。
group_2:
ref:海盗经常@袭击@沿海的村庄。
group_3:
ref:海盗经常“袭击”沿海的村庄。",
241,196,"people used to @salt@ meats on ships.
youdao: 人们 过去 常在 船上 用 盐 腌肉 。
google: 人们 过去 常常 在 船上 给 肉 加盐 。
opus: 常在 船上 吃盐 肉 的 人
group_1:
ref:人们过去常在船上用盐腌制肉。
group_2:
ref:人们过去常在船上@用盐腌制@肉。
group_3:
ref:人们过去常在船上“用盐腌”肉。",
242,163,"The sun @radiates@ heat.
youdao: 太阳 散发 热量 。
google: 太阳 散发 热量 。
opus: 太阳 会 发热
group_1:
ref:太阳辐射热量。
group_2:
ref:太阳@发射光线@。
group_3:
ref:太阳“散发”热量。",
243,139,"Her faced @puffed@ up from the drugs.
youdao: 她 的 脸 因 吸毒 而 浮肿 。
google: 她 的 脸 因 吸毒 而 肿胀 起来 。
opus: 她 的 脸 从 毒品 中 冒出来
group_1:
ref:她的脸因吸毒而涨大。
group_2:
ref:她的脸因为吸毒而@膨胀@。
group_3:
ref:她的脸因吸毒而“肿胀”。",
244,133,"This sum will @buy@ you a ride on the train.
youdao: 这笔 钱够 你 搭 火车 了 。
google: 这笔 钱 可以 让 你 坐火车 。
opus: 这笔 钱 可以 让 你 搭 火车
group_1:
ref:这笔钱可以让你搭火车。
group_2:
ref:这笔钱够@买@火车票了。
group_3:
ref:这笔钱足够让你“买”车票了。",
245,92,"We @drained@ the oil tank.
youdao: 我们 把 油箱 的 油 抽干 了 。
google: 我们 排空 了 油箱 。
opus: 我们 把 油箱 排干
group_1:
ref:我们排空了油箱。
group_2:
ref:我们油箱的油@耗光@了。
group_3:
ref:我们“抽干”了油箱。",
246,243,"The balloons @deflated.@
youdao: 气球 泄气 了 。
google: 气球 放气 了 。
opus: 气球 淡化 了
group_1:
ref:气球放弃了。
group_2:
ref:气球@泄气@了。
group_3:
ref:气球“漏气”了。",
247,141,"I will @lend@ you my car.
youdao: 我 可以 把 我 的 车 借给 你 。
google: 我会 把 我 的 车 借给 你 。
opus: 我 把 我 的 车 借给 你
group_1:
ref:我把我的车借给你。
group_2:
ref:我可以把我的车@借给@你。
group_3:
ref:我会把我的车“借给”你。",
248,154,"The gun @kicked@ back into my shoulder.
youdao: 枪 踢回 了 我 的 肩膀 。
google: 枪 踢回 了 我 的 肩膀 。
opus: 把 枪 踢回 我 的 肩膀
group_1:
ref:枪踢回了我的肩膀。
group_2:
ref:枪的@后坐力冲击@了我的肩膀。
group_3:
ref:枪“踢”回了我的肩膀。",
249,173,"They @mounted@ the aerator on a floating.
youdao: 他们 把 曝气器 安装 在 一个 浮子 上 。
google: 他们 将 曝气器 安装 在 漂浮物 上 。
opus: 他们 在 漂浮 上 架起 动脉
group_1:
ref:他们把曝气器上升装在一个浮子上。
group_2:
ref:他们把曝气器@安置@在漂浮物上。
group_3:
ref:他们将曝气器“安装”在一个漂浮物上。",
250,278,"The crocodile was @crawling@ along the riverbed.
youdao: 鳄鱼 正 沿着 河床 爬行 。
google: 鳄鱼 正 沿着 河床 爬行 。
opus: 鳄鱼 沿着 河床 爬来爬去
group_1:
ref:鳄鱼正沿着河床爬行。
group_2:
ref:鳄鱼正沿着河床@爬行@。
group_3:
ref:鳄鱼正沿着河床“爬行”。",
251,89,"@mount@ slides for macroscopic analysis.
youdao: 安装 载玻片 进行 宏观 分析 。
google: 安装 幻灯片 进行 宏观 分析 。
opus: 用于 宏观 分析 的 挂载 幻灯片 。
group_1:
ref:准备幻灯片进行宏观分析。
group_2:
ref:@安置@载玻片进行宏观分析。
group_3:
ref:“安装”幻灯片进行宏观分析。",
252,266,"The program committee @acknowledged@ the submission of the authors of the paper.
youdao: 项目 委员会 认可 了 论文 作者 的 投稿 。
google: 程序 委员会 承认 论文 作者 的 提交 。
opus: 方案 委员会 承认 文件 作者 提交 了 文件 。
group_1:
ref:项目委员会承认了论文作者的投稿。
group_2:
ref:项目委员会@承认@了论文作者的投稿。
group_3:
ref:项目委员会“认可”了论文作者的投稿。",
253,187,"The ship @steamed@ off into the Pacific.
youdao: 那艘 船 驶进 太平洋 。
google: 这艘 船 驶入 太平洋 。
opus: 船 驶向 太平洋
group_1:
ref:这艘船依靠蒸汽动力驶进太平洋。
group_2:
ref:那艘船@行驶@进入太平洋。
group_3:
ref:这艘船“驶入了”太平洋。",
254,15,"The container @leaked@ gasoline.
youdao: 这个 集装箱 泄漏 了 汽油 。
google: 容器 泄漏 汽油 。
opus: 集装箱 漏油 汽油
group_1:
ref:这个集装箱渗漏了汽油。
group_2:
ref:容器@泄漏@了汽油。
group_3:
ref:这集装箱“泄漏”汽油。",
255,275,"The enemy @exploded@ the bridge.
youdao: 敌人 炸毁 了 那座 桥 。
google: 敌人 炸毁 了 桥梁 。
opus: 敌人 炸 了 桥
group_1:
ref:敌人炸了那座桥梁。
group_2:
ref:敌人@炸毁@了那座桥。
group_3:
ref:敌人“炸毁”了那座桥。",
256,23,"Goering often @hunted@ wild boars in Poland.
youdao: 戈林 经常 在 波兰 猎 野猪 。
google: 戈林 经常 在 波兰 猎杀 野猪 。
opus: 戈林 经常 在 波兰 捕猎 野猪
group_1:
ref:戈林经常在波兰捕猎野猪。
group_2:
ref:戈林经常在波兰@猎取@野猪。
group_3:
ref:戈林经常在波兰“猎杀”野猪。",
257,152,"the surgeon @scanned@ the X- ray.
youdao: 外科医生 扫描 了 X光 片 。
google: 外科医生 扫描 了   X   光片 。
opus: 外科医生 扫描 了 X光
group_1:
ref:外科医生扫描了x光片。
group_2:
ref:外科医生@扫描@了x光片。
group_3:
ref:外科医生“扫描”了x光片。",
258,251,"Every summer, we @visited@ our relatives in the country for a month.
youdao: 每年 夏天 ， 我们 去 乡下 拜访 亲戚 一个月 。
google: 每年 夏天 ， 我们 都 会 去 乡下 探亲 一个月 。
opus: 每年 夏天 , 我们 都 访问 我们 在 该国 的 亲戚 一个月 。
group_1:
ref:每年夏天,我们都去乡下拜访亲戚一个月。
group_2:
litral ref:每年夏天,我们都去乡下@拜访@亲戚一个月。
group_3:
ref:每年夏天我们都回去乡下“拜访”亲戚一个月。",
259,285,"The roofer began to @gutter@ the buildings.
youdao: 屋顶 工人 开始 给 建筑物 排水沟 。
google: 盖 屋顶 的 人 开始 给 建筑物 排水 。
opus: 屋顶 开始 倒塌   建筑物 。
group_1:
ref:屋顶工人开始给建筑物排水沟。
group_2:
ref:屋顶工人开始给建筑物@排水@。
group_3:
ref:屋顶工人开始给建筑物“排水”。",
260,83,"The spasm @convulses@ her facial muscles.
youdao: 痉挛 使 她 的 面部 肌肉 抽搐 。
google: 痉挛 使 她 的 面部 肌肉 抽搐 。
opus: 抽筋 会 抽搐 她 的 面部 肌肉
group_1:
ref:痉挛使她的面部肌肉抽筋。
group_2:
ref:痉挛使她面部@抽搐@。
group_3:
ref:痉挛使她的面部肌肉“抽搐”。",
261,177,"These apples need to @mellow@ a bit more.
youdao: 这些 苹果 需要 再 熟透 一点 。
google: 这些 苹果 需要 再 成熟 一点 。
opus: 这些 苹果 需要 再 温柔 一点
group_1:
ref:这些苹果需要再成熟一点。
group_2:
ref:这些苹果需要再@变熟@一点。
group_3:
ref:这些苹果需要再“成熟”一点。",
262,105,"The pothole @fractured@ a bolt on the axle.
youdao: 坑洞 把 车轴 上 的 一个 螺栓 弄断 了 。
google: 坑洞 使 车轴 上 的 螺栓 断裂 。
opus: 坑洞 打破 了 斧子 上 的 螺栓
group_1:
ref:坑洞把车轴上的一个螺栓弄断裂了。
group_2:
ref:坑洞使车轴上的一个螺栓@断裂@。
group_3:
ref:坑洞把车轴上的一个螺栓“弄断”了。",
263,150,"The car @crushed@ the toy.
youdao: 汽车 把 玩具 撞坏 了 。
google: 汽车 压坏 了 玩具 。
opus: 车撞 碎 了 玩具
group_1:
ref:汽车把玩具压坏了。
group_2:
ref:汽车@压坏@了玩具。
group_3:
ref:汽车把玩具“撞坏了”。",
264,194,"@suck@ the poison from the place where the snake bit.
youdao: 把 蛇 咬 的 地方 的 毒 吸出来 。
google: 从 蛇 咬 过 的 地方 吸毒 。
opus: 从 蛇 咬 的 地方 吸食 毒药
group_1:
ref:从蛇咬的地方的把毒吸出来。
group_2:
ref:把蛇咬过的地方的毒@吸@出来。
group_3:
ref:把蛇咬过的地方的毒“吸出来”。",
265,247,"The singer had to be @boosted@ onto the stage by a special contraption.
youdao: 那位 歌手 得 用 一种 特殊 装置 把 他 抬 上 舞台 。
google: 这位 歌手 必须 通过 一个 特殊 的 装置 被 提升 到 舞台 上 。
opus: 歌手 不得不 通过 特别 装置   被 推上 舞台
group_1:
ref:那位歌手得通过特别装置被提升到舞台上。
group_2:
ref:那位歌手必须通过一种特殊的装置被@升@到舞台上。
group_3:
ref:那位歌手得用一种特殊的装置将他自己“抬上”舞台。",
266,237,"@stuff@ a pillow with feathers.
youdao: 用 羽毛 填充 枕头 。
google: 用 羽毛 填充 枕头 。
opus: 用 羽毛 塞 枕头
group_1:
ref:用羽毛填满枕头。
group_2:
ref:用羽毛@填充@枕头。
group_3:
ref:用羽毛“填充”枕头。",
267,263,"She @poisoned@ her husband.
youdao: 她 毒死 了 她 的 丈夫 。
google: 她 毒死 了 她 的 丈夫 。
opus: 她 毒死 了 她 丈夫
group_1:
ref:她毒死了她的丈夫。
group_2:
ref:她@毒死@了她丈夫。
group_3:
ref:她“毒死了”她的丈夫。",
268,327,"She @grabbed@ the child's hand and ran out of the room.
youdao: 她 抓住 孩子 的 手 跑 出 了 房间 。
google: 她 拉 着 孩子 的 手 ， 跑 出 了 房间 。
opus: 她 抓 着 孩子 的 手 跑 出 房间
group_1:
ref:她抓着孩子的手跑出了房间。
group_2:
ref:她@抓住@孩子的手跑出了房间。
group_3:
ref:她“抓起”孩子的手跑出了房间。",
269,325,"The bell cracked and had to be @recast.@
youdao: 钟 破裂 了 ， 必须 重铸 。
google: 钟裂 了 ， 必须 重铸 。
opus: 钟响 了 , 必须 重新 装修
group_1:
ref:钟破裂了,必须改动重组。
group_2:
ref:钟破裂了,必须@重铸@。
group_3:
ref:钟破裂了,必须“重铸”。",
270,91,"Our office is fully @computerized@ now.
youdao: 我们 的 办公室 现在 全 电脑化 了 。
google: 我们 的 办公室 现在 已经 完全 电脑化 了 。
opus: 我们 的 办公室 现在 完全 电脑化 了
group_1:
ref:我们的办公室现在全电脑化了 。
group_2:
ref:我们的办公室现在已经完全@电脑化@了。
group_3:
ref:我们的办公室现在已经完全“电脑化”了。",
271,101,"Did you ever @climb@ up the hill behind your house?
youdao: 你 爬 上 过 你 房子 后面 的 那座 山 吗 ?
google: 你 爬 过 你家 后面 的 山 吗 ？
opus: 你 有没有 爬 上 你家 后面 的 山丘 ?
group_1:
ref:你有没有爬上过你家房子后面的山？
group_2:
ref:你@爬@过你房子后面那座山吗？
group_3:
ref:你“爬”上过你家后面那座山吗？",
272,47,"@wear@ one's hair in a certain way.
youdao: 把 头发 梳成 某种 样子 。
google: 以 某种 方式 梳理 头发 。
opus: 头发 是 用 某种 方式 穿 的
group_1:
ref:把头发留成某种样子。
group_2:
ref:把头发@留@成某种特定的样子。
group_3:
ref:把头发“梳成”某种样子。",
273,36,"The bellies of the starving children are @swelling.@
youdao: 饥饿 的 孩子 们 的 肚子 都 肿 了 。
google: 挨饿 的 孩子 们 的 肚子 鼓鼓的 。
opus: 饥饿 儿童 的 肚子 正在 膨胀 。
group_1:
ref:饥饿儿童们的肚子都胀起来了。
group_2:
ref:饥饿的孩子们的肚子逐渐@鼓起@。
group_3:
ref:饥饿的孩子们的肚子都“胀胀的”。",
274,171,"He @leaned@ his rifle against the wall.
youdao: 他 把 步枪 靠 在 墙上 。
google: 他 把 步枪 靠 在 墙上 。
opus: 他 把 步枪 靠 在 墙上
group_1:
ref:他把步枪靠在墙上。
group_2:
ref:他把步枪@靠在@墙上。
group_3:
ref:他把步枪“靠在”墙上。",
275,131,"The Crown Prince was @acknowledged@ as the true heir to the throne.
youdao: 王储 被 公认 为 真正 的 王位继承 人 。
google: 皇太子 被 公认 为 真正 的 王位继承 人 。
opus: 王储 被 承认 为 王位 的 真正 继承人 。
group_1:
ref:王储被承认为王位的真正继承人。
group_2:
ref:王储@被公认@为真正的王位继承人。
group_3:
ref:皇储被“公认为是”真正的王位继承人。",
276,46,"A hot bath always @relaxes@ me.
youdao: 洗个 热水澡 总能 使 我 放松 。
google: 洗个 热水澡 总能 让 我 放松 。
opus: 热水澡 总是 让 我 放松
group_1:
ref:热水澡总是让我放松。
group_2:
ref:洗个热水澡总能使我@放松@。
group_3:
ref:热水澡总能让我“放松”。",
277,99,"Will this wallpaper @adhere@ to the wall?
youdao: 这 墙纸 能 贴 在 墙上 吗 ?
google: 这种 墙纸 会 粘 在 墙上 吗 ？
opus: 这个 墙纸 会 粘 在 墙上 吗 ?
group_1:
ref:这个墙纸能贴在墙上吗？
group_2:
ref:这种墙纸会@黏附@在墙上吗？
group_3:
ref:这种墙纸会“粘在”墙上吗？",
278,277,"Tears @streamed@ down her face.
youdao: 眼泪 从 她 脸上 流下来 。
google: 眼泪 顺着 她 的 脸 流下来 。
opus: 眼泪 从 她 脸上 流下来
group_1:
ref:眼泪从她脸上流下来。
group_2:
ref:眼泪从她脸上@流下来@。
group_3:
ref:眼泪从她脸上“流”下来。",
279,228,"Her feet @blistered@ during the long hike.
youdao: 她 的 脚 在 长途跋涉 中起 了 水泡 。
google: 在 长途跋涉 中 ， 她 的 脚起 了 水泡 。
opus: 她 的 脚 在 长途跋涉 期间 泡泡 了 起来
group_1:
ref:她的脚在长途跋涉中起泡了。
group_2:
ref:她的脚在长途跋涉中@起疱@。
group_3:
ref:在长途跋涉中她的脚“起了水泡”。",
280,274,"The garbage @flushed@ down the river.
youdao: 垃圾 顺流而下 。
google: 垃圾 顺河 而 下 。
opus: 垃圾 冲 进 河里
group_1:
ref:垃圾顺着河道冲下来。
group_2:
ref:垃圾@顺河而下@。
group_3:
ref:垃圾顺着河流“流下去”了。",
281,29,"@inject@ hydrogen into the balloon.
youdao: 向 气球 中 注入 氢气 。
google: 将 氢气 注入 气球 。
opus: 将 氢 注入 气球
group_1:
ref:向气球注射氢气。
group_2:
ref:向气球@注入@氢气。
group_3:
ref:向气球中“注入”氦气。",
282,159,"@deflate@ the air mattress.
youdao: 给 气垫 放 气 。
google: 给 气垫 放 气 。
opus: 压压 气垫
group_1:
ref:给气垫放掉气。
group_2:
ref:给气垫@放气@。
group_3:
ref:给气垫“放气”。",
283,246,"They @tied@ their victim to the chair.
youdao: 他们 把 受害者 绑 在 椅子 上 。
google: 他们 把 受害者 绑 在 椅子 上 。
opus: 他们 把 受害者 绑 在 椅子 上
group_1:
ref:他们把受害者绑在椅子上。
group_2:
ref:他们把受害人@绑@在椅子上。
group_3:
ref:他们将受害者“绑在”椅子上。",
284,224,"We @ferment@ the grapes for a very long time to achieve high alcohol content.
youdao: 我们 用 很 长时间 发酵 葡萄 ， 以 达到 较 高 的 酒精 含量 。
google: 我们 将 葡萄 发酵 很 长时间 以 获得 高 酒精度 。
opus: 为了 达到 高 酒精 含量 , 我们 把 葡萄 发酵 了 很长 一段时间 。
group_1:
ref:我们用很长时间发酵葡萄,以达到较高的酒精含量。
group_2:
ref:我们用很长时间@发酵@葡萄以达到较高的酒精含量。
group_3:
ref:为了达到高酒精含量,我们把葡萄“发酵“了很长一段时间。",
285,77,"The path @ascended@ to the top of the hill.
youdao: 这 条 小路 通往 山顶 。
google: 这 条 小路 一直 上升 到 山顶 。
opus: 这条 路 升到 山顶
group_1:
ref:这条小路一直上升到山顶。
group_2:
ref:这条小路@升到@山顶。
group_3:
ref:这条小路“一直升至”山顶。",
286,113,"Goya wanted to @portray@ his mistress, the Duchess of Alba.
youdao: 戈雅想 描绘 他 的 情妇 阿尔巴 公爵夫人 。
google: 戈雅想 描绘 他 的 情妇 阿尔巴 公爵夫人 。
opus: 戈亚想 描绘 他 的 情妇   阿尔 芭 公爵夫人
group_1:
ref:戈雅想描绘他的情妇阿尔巴公爵夫人。
group_2:
ref:戈雅@描绘@他的情妇阿尔巴公爵夫人。
group_3:
ref:戈雅想“描绘”他的情妇阿尔巴公爵夫人 。",
287,297,"The policeman @downed@ the heavily armed suspect.
youdao: 警察 制服 了 全副武装 的 嫌疑犯 。
google: 警察 击倒 了 全副武装 的 嫌疑人 。
opus: 警察 击落 了 全副武装 的 嫌疑犯 。
group_1:
ref:警察击倒了全副武装的嫌疑犯。
group_2:
ref:警察@击倒@了全副武装的嫌疑人。
group_3:
ref:警察“制服”了全副武装的嫌疑犯。",
288,295,"The husband @drinks@ and beats his wife.
youdao: 丈夫 喝酒 打 妻子 。
google: 丈夫 喝酒 打 妻子 。
opus: 丈夫 饮酒 殴打 妻子 。
group_1:
ref:丈夫喝酒打妻子。
group_2:
ref:丈夫@喝酒@并殴打妻子。
group_3:
ref:丈夫“喝了酒”然后殴打了他的妻子。",
289,114,"The cat @scraped@ at the armchair.
youdao: 猫 蹭 着 扶手椅 。
google: 猫 在 扶手椅 上 刮 擦 。
opus: 猫 在 扶手椅 上 刮伤 了
group_1:
ref:猫在扶手椅上刮蹭。
group_2:
ref:猫在扶手椅上@擦伤@了。
group_3:
ref:猫“蹭”着扶手椅。",
290,32,"she @lightened@ the load on the tired donkey.
youdao: 她 减轻 了 驴子 身上 的 负担 。
google: 她 减轻 了 疲惫 的 驴子 的 负担 。
opus: 她 把 累累的 驴子 的 重量 减轻 了
group_1:
ref:她减轻了驴子身上的负担。
group_2:
ref:她@减轻@了疲惫的驴子的负担。
group_3:
ref:她“减轻了”疲惫的驴子身上的负担。",
291,0,"You have @ruined@ my car by pouring sugar in the tank!
youdao: 你 在 油箱 里 倒 糖 ， 把 我 的 车 给 毁 了 !
google: 你 往 油箱 里 倒 糖 ， 毁 了 我 的 车 ！
opus: 你 把 糖 倒 进 罐子 里   毁 了 我 的 车 !
group_1:
ref:你往油箱里倒糖 ,毁了我的车！
group_2:
ref:你在我的邮箱里倒糖,把我的车@毁了@。
group_3:
ref:你往油箱里倒糖,把我的车“给毁了”！",
292,138,"We @painted@ the rooms yellow.
youdao: 我们 把 房间 漆成 黄色 。
google: 我们 把 房间 漆成 黄色 。
opus: 我们 把 房间 涂成 黄色
group_1:
ref:我们把房间刷油漆成黄色。
group_2:
ref:我们把房间@涂成@黄色。
group_3:
ref:我们把房间“漆成”黄色。",
293,254,"We had to @swim@ for 20 minutes to reach the shore.
youdao: 我们 不得不 游 了 20 分钟 才 到达 岸边 。
google: 我们 必须 游泳   20   分钟 才能 到达 岸边 。
opus: 我们 得 游泳 20 分钟 才能 到 岸边
group_1:
ref:我们必须游泳20 分钟才能到达岸边 。
group_2:
ref:我们得@游泳@20分钟才能到达岸边。
group_3:
ref:我们不得不“游”了20分钟才到岸边。",
294,286,"the mechanism @jammed.@
youdao: 机械 装置 卡住 了 。
google: 机制 卡住 了 。
opus: 装置 卡住 了
group_1:
ref:机械装置卡住了。
group_2:
ref:机械装置@卡住@了。
group_3:
ref:机械装置“卡住了”。",
295,67,"snow @drifting@ several feet high.
youdao: 雪飘 了 几 英尺 高 。
google: 几 英尺 高 的 雪 。
opus: 流下 几 英尺 高 的 雪
group_1:
ref:雪飘到几英尺高。
group_2:
ref:雪@飘@了几英尺高。
group_3:
ref:雪“飘了”几英尺高。",
296,115,"I @inherited@ my good eyesight from my mother.
youdao: 我 从 母亲 那里 继承 了 我 的 好 视力 。
google: 我 从 妈妈 那里 继承 了 我 的 好 视力 。
opus: 我 从 母亲 那里 继承 了 我 的 视力
group_1:
ref:我从妈妈那里继承了我的好视力 。
group_2:
ref:我从母亲那里@继承@了我的好视力。
group_3:
ref:我从我母亲那里“继承”了我的好视力。",
297,112,"The cold air @condensed@ the steam.
youdao: 冷空气 使 蒸汽 凝结 。
google: 冷空气 凝结 了 蒸汽 。
opus: 寒冷 的 空气 凝结 了 蒸汽
group_1:
ref:冷空气使蒸汽凝结 。
group_2:
ref:冷空气使蒸汽@凝结@。
group_3:
ref:冷空气“使”蒸汽“凝结”。",
298,208,"The question concerning the meaning of life can not be @answered.@
youdao: 关于 生命 意义 的 问题 无法回答 。
google: 关于 生命 意义 的 问题 无法回答 。
opus: 关于 生命 的 意义 的 问题 无法回答 。
group_1:
ref:关于生命意义的问题无法回答 。
group_2:
ref:关于生命意义的问题无法@被回答@。
group_3:
ref:有关生命的意义的问题无法“被回答”。",
299,218,"@sow@ the ground with sunflower seeds.
youdao: 在 地上 播种 葵花籽 。
google: 用 向日葵 种子 播种 。
opus: 用 向日葵 种子 播种 大地 。
group_1:
ref:在地上播种葵花籽 。
group_2:
ref:在地上@播种@葵花籽。
group_3:
ref:在土里“播种”葵花籽。",
300,149,"The needle @pierced@ her flesh.
youdao: 针 扎进 了 她 的 肉 。
google: 针刺 穿 了 她 的 肉 。
opus: 针刺 穿 了 她 的 肉身
group_1:
ref:针刺穿了她的肉 。
group_2:
ref:针@刺入@她的身体。
group_3:
ref:针“扎到”了她的肉里。",
301,209,"She @whistled@ a melody.
youdao: 她 用 口哨 吹 了 一支 曲子 。
google: 她 吹 了 一段 旋律 。
opus: 她 吹 着 旋律
group_1:
ref:她吹口哨吹了一支曲子 。
group_2:
ref:她@吹了@一支曲子。
group_3:
ref:她""用口哨吹""了一支曲子。",
302,179,"He @loaded@ his gun carefully.
youdao: 他 小心 地 给 枪 装子弹 。
google: 他 小心翼翼 地装 上 枪 。
opus: 他 小心 地装 上 他 的 枪
group_1:
ref:他小心地装上他的枪。
group_2:
ref:他小心地给枪@装@子弹。
group_3:
ref:他小心翼翼地给枪""装上子弹""。",
303,1,"@tack@ the notice on the board.
youdao: 把 通知 钉 在 布告板 上 。
google: 将 告示 钉 在 板 上 。
opus: 把 通知 写 在 黑板 上
group_1:
ref:把通知钉在布告板上 。
group_2:
ref:把通知@钉@在布告板上。
group_3:
ref:把通知“钉”在布告板上。",
